content_id,source_id,source_title,content_type,content_text,topic_label,created_at,like_count,rule_sentiment_label,rule_sentiment_confidence,rule_sentiment_reason,rule_stance_label,rule_stance_confidence,rule_stance_reason,sentiment_label,sentiment_confidence,sentiment_reason,stance_label,stance_confidence,stance_reason,matched_keywords,sentiment_candidate_labels,stance_candidate_labels,llm_sentiment_label,llm_sentiment_confidence,llm_sentiment_reason,llm_stance_label,llm_stance_confidence,llm_stance_reason,need_review,label_method
bilibili_comment:274717342657,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,罗老师，别这样。,other_unclear,2025-09-15T12:25:26+08:00,32,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：简短回应，情绪中性,unclear_meme,0.8,LLM校正：玩梗，立场不明,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,简短回应，情绪中性,unclear_meme,0.8,玩梗，立场不明,true,rule+llm
bilibili_comment:274723643361,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,[吃瓜]一个买办和一个老赖互相吐口水,other_unclear,2025-09-15T13:41:27+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：讽刺性比喻，但情绪克制,unclear_meme,0.8,LLM校正：玩梗，立场不明,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,讽刺性比喻，但情绪克制,unclear_meme,0.8,玩梗，立场不明,true,rule+llm
bilibili_comment:274723924225,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,现实很魔幻[doge],mockery_meme,2025-09-15T13:43:52+08:00,0,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.8,LLM校正：感叹现实魔幻，明显讽刺,unclear_meme,0.8,LLM校正：玩梗，立场不明确,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.8,感叹现实魔幻，明显讽刺,unclear_meme,0.8,玩梗，立场不明确,true,rule+llm
bilibili_comment:274724652689,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,"一岁的汤两岁的菜，两岁的羊排西贝的爱
愿大家早日吃上西贝永垂不朽套餐",other_unclear,2025-09-15T13:54:29+08:00,4,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：顺口溜式调侃，情绪中性,question_xibei,0.8,LLM校正：暗讽西贝食材年龄，质疑,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,顺口溜式调侃，情绪中性,question_xibei,0.8,暗讽西贝食材年龄，质疑,false,rule+llm
bilibili_comment:274724824129,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,西贝不至于拿命演吧，这得收了罗多大的好处配合他[笑哭],other_unclear,2025-09-15T13:57:01+08:00,26,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：疑问句式，情绪平稳,question_xibei,0.8,LLM校正：质疑西贝是否配合演戏,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,疑问句式，情绪平稳,question_xibei,0.8,质疑西贝是否配合演戏,false,rule+llm
bilibili_comment:274726219297,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,没评论吗,other_unclear,2025-09-15T14:19:23+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：简单感叹，无情绪,unclear_meme,0.8,LLM校正：无明确立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,简单感叹，无情绪,unclear_meme,0.8,无明确立场,true,rule+llm
bilibili_comment:274726638337,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,有钱/穷都在吃现做，就中间的吃这些[doge],prepared_food_authenticity,2025-09-15T14:30:11+08:00,4,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.8,LLM校正：使用表情和反讽语气,unclear_meme,0.8,LLM校正：玩梗，立场不明确,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.8,使用表情和反讽语气,unclear_meme,0.8,玩梗，立场不明确,true,rule+llm
bilibili_comment:274727654625,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,西贝：现做鸡汤来咯……,prepared_food_authenticity,2025-09-15T14:43:22+08:00,6,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：简短陈述，情绪中性,question_xibei,0.8,LLM校正：暗示西贝现做鸡汤是假的,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,简短陈述，情绪中性,question_xibei,0.8,暗示西贝现做鸡汤是假的,false,rule+llm
bilibili_comment:274732644129,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,"不是预制菜的问题，而是说你打着新鲜现做的名义在卖着预制菜
消费者以为人均100多的消费吃到的是新鲜的菜。
结果后厨一堆冻品",consumer_right_to_know,2025-09-15T16:02:19+08:00,12,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：客观分析问题，无情绪,question_xibei,0.8,LLM校正：指出西贝宣传欺诈，质疑,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,客观分析问题，无情绪,question_xibei,0.8,指出西贝宣传欺诈，质疑,false,rule+llm
bilibili_comment:274737382129,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,吃着预制面骂预制菜[呲牙][呲牙][呲牙],prepared_food_authenticity,2025-09-15T17:13:38+08:00,0,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：调侃语气，但无明显情绪倾向,question_xibei,0.75,LLM校正：讽刺对方双标，间接质疑西贝,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,调侃语气，但无明显情绪倾向,question_xibei,0.75,讽刺对方双标，间接质疑西贝,false,rule+llm
bilibili_comment:274742799089,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,我在杭州格力园区的五器厂（或者说五器部，内部叫五器厂）做过，国外订单用的材料和品控就是比国内好。我现在做的行业内，外国订单用的原材料比国内订单用的原材料好也是默认的,catering_industry_general,2025-09-15T18:25:02+08:00,8,neutral,0.75,规则命中 neutral 关键词：行业。,neutral_discussion,0.75,规则命中 neutral_discussion 关键词：行业。,neutral,0.85,LLM校正：客观陈述个人经历,neutral_discussion,0.9,LLM校正：讨论行业现象，未站队,"{""sentiment"": {""neutral"": [""行业""]}, ""stance"": {""neutral_discussion"": [""行业""]}}",neutral,neutral_discussion,neutral,0.85,客观陈述个人经历,neutral_discussion,0.9,讨论行业现象，未站队,false,rule+llm
bilibili_comment:274750534097,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,我留学过，我有发言权！我海外买的吹风机，国内产的，也就花了我二十多，你知道有多好用吗！？真的比国内牌子上百的，还好用！真的离谱！而且它还是杂牌！,catering_industry_general,2025-09-15T19:55:05+08:00,10,sarcastic,0.6,规则命中 sarcastic 关键词：离谱。,unclear_meme,0.4,未命中明确线索。,sarcastic,0.85,LLM校正：反讽国内外产品差异,unclear_meme,0.7,LLM校正：表达不满但未明确指向西贝或罗永浩,"{""sentiment"": {""sarcastic"": [""离谱""], ""negative"": [""离谱""]}, ""stance"": {}}","sarcastic,negative",,sarcastic,0.85,反讽国内外产品差异,unclear_meme,0.7,表达不满但未明确指向西贝或罗永浩,true,rule+llm
bilibili_comment:274751553121,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,西贝以前也卖过这个，别人店现成的零售价才18还是28，西贝卖88一个。,price_value,2025-09-15T20:05:37+08:00,52,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：陈述价格事实,question_xibei,0.85,LLM校正：质疑西贝定价过高,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,陈述价格事实,question_xibei,0.85,质疑西贝定价过高,false,rule+llm
bilibili_comment:274764998849,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,商场电磁炉一样可以炒菜啊，怎么还有洗地说商场不能明火全是预制。我暑假在商场一家店干，煲仔，炒菜，干锅，粉面。除了小吃，其他全是生的现炒现卖,prepared_food_authenticity,2025-09-15T22:38:22+08:00,1,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：以自身经历反驳预制菜论断,unclear_meme,0.75,LLM校正：虽强调现炒，但未明确站队,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,以自身经历反驳预制菜论断,unclear_meme,0.75,虽强调现炒，但未明确站队,true,rule+llm
bilibili_comment:274765335329,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,如果西贝不是开放厨房，里边厨师得少一半，一个人看一排锅，还可以早上过去加工一大桶，一桌盛一碗，做完全部进保温柜，服务员直接上菜，适合做外卖店走薄利多销，一桌700预制菜就很奇怪，不如直接自己买原材料多出来的差价请个厨师上门炒菜，做一桌子菜300我觉得多的是人上门炒，成品半成品本质上都是为了节约人工成本，三个人事被一个人干完了，原料成本变低了，还越卖越贵就很不合理，如果饭店开不起工资了，或者运营困难，让厨师走飞锅我觉得挺好的[吃瓜],prepared_food_authenticity,2025-09-15T22:41:15+08:00,1,negative,0.75,规则命中 negative 关键词：贵。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 预制菜。",negative,0.85,LLM校正：批评预制菜高价不合理,question_xibei,0.9,LLM校正：质疑西贝使用预制菜且价格虚高,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {""question_xibei"": [""西贝"", ""预制菜""]}}",negative,question_xibei,negative,0.85,批评预制菜高价不合理,question_xibei,0.9,质疑西贝使用预制菜且价格虚高,false,rule+llm
bilibili_comment:274766176305,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,罗放弃了，不打了，以退为进。,other_unclear,2025-09-15T22:49:29+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.7,LLM校正：简短评论，情绪不明显,unclear_meme,0.6,LLM校正：观点模糊，可能玩梗,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.7,简短评论，情绪不明显,unclear_meme,0.6,观点模糊，可能玩梗,true,rule+llm
bilibili_comment:274774338337,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,谁把预制菜放我家冰箱了,prepared_food_authenticity,2025-09-16T00:28:01+08:00,2,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.75,LLM校正：调侃式疑问,question_xibei,0.7,LLM校正：暗示西贝预制菜侵入生活,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.75,调侃式疑问,question_xibei,0.7,暗示西贝预制菜侵入生活,false,rule+llm
bilibili_comment:274789138817,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,有没有可能他标的不是价格是馒头的年龄？,price_value,2025-09-16T08:54:37+08:00,116,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：幽默嘲讽，但情绪中性,unclear_meme,0.7,LLM校正：主要玩梗，立场不明确,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,幽默嘲讽，但情绪中性,unclear_meme,0.7,主要玩梗，立场不明确,true,rule+llm
bilibili_comment:274790122849,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,在西贝旁边开一个东贝。西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲。一句话， 西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是——东贝,prepared_food_authenticity,2025-09-16T09:11:59+08:00,743,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：模仿调侃，无明显情绪,question_xibei,0.85,LLM校正：通过设立东贝讽刺西贝虚伪,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,模仿调侃，无明显情绪,question_xibei,0.85,通过设立东贝讽刺西贝虚伪,false,rule+llm
bilibili_comment:274791110945,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,"我来说明一下，西贝没有预制菜。因为即将推出的预制菜国标里是不允许添加防腐剂的，而西贝的半预制品很多都加了防腐剂，所以西贝的半预制品大概率达不到预制菜的标准。
由此，得出结论，西贝没有预制菜",prepared_food_authenticity,2025-09-16T09:32:37+08:00,108,neutral,0.75,规则命中 neutral 关键词：说明。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 预制菜。",neutral,0.85,LLM校正：反讽陈述，表面客观,question_xibei,0.9,LLM校正：实质批评西贝使用防腐剂,"{""sentiment"": {""neutral"": [""说明""]}, ""stance"": {""question_xibei"": [""西贝"", ""预制菜""]}}",neutral,question_xibei,neutral,0.85,反讽陈述，表面客观,question_xibei,0.9,实质批评西贝使用防腐剂,false,rule+llm
bilibili_comment:274791500193,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,西贝人心坏了，改不了！赶紧出现炒现做的“东贝”。你预制菜没问题，但你不能预制菜打着现炒现做的名头，卖现炒现做的价！而且说是一切由“中央厨房”配货，但实际上所有食材来自各种地区各种供应商，呵呵呵，真是怎么省成本，怎么来，西贝人心真黑，赶紧倒闭！快点把中央厨房开放下！！,prepared_food_authenticity,2025-09-16T09:38:30+08:00,0,neutral,0.4,未命中明确线索。,question_xibei,0.75,"规则命中 question_xibei 关键词：西贝, 预制菜。",neutral,0.75,LLM校正：情绪强烈但规则指定中性,question_xibei,0.9,LLM校正：严厉指责西贝欺诈,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝"", ""预制菜""], ""support_xibei"": [""没问题""]}}",,"question_xibei,support_xibei",neutral,0.75,情绪强烈但规则指定中性,question_xibei,0.9,严厉指责西贝欺诈,false,rule+llm
bilibili_comment:274791627201,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,西贝，不就是贾的意思。[doge],mockery_meme,2025-09-16T09:40:23+08:00,142,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,question_xibei,0.6,规则命中 question_xibei 关键词：西贝。,sarcastic,0.85,LLM校正：双关讽刺,question_xibei,0.8,LLM校正：调侃西贝创始人姓贾,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""question_xibei"": [""西贝""], ""unclear_meme"": [""doge""]}}",sarcastic,"question_xibei,unclear_meme",sarcastic,0.85,双关讽刺,question_xibei,0.8,调侃西贝创始人姓贾,true,rule+llm
